number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
165,0.8511893945451154,2026-08-31 17:42:01.824621,2026-08-31 17:42:02.508835,0 days 00:00:00.684214,0.47943138879784936,10,manhattan,36,,COMPLETE
166,0.8391022239666999,2026-08-31 17:42:02.599856,2026-08-31 17:42:03.286278,0 days 00:00:00.686422,0.4252058055295649,10,manhattan,43,,COMPLETE
167,0.842170808589614,2026-08-31 17:42:03.377300,2026-08-31 17:42:04.056028,0 days 00:00:00.678728,0.49549062054306287,10,manhattan,31,,COMPLETE
168,0.850873207973232,2026-08-31 17:42:04.147357,2026-08-31 17:42:04.837549,0 days 00:00:00.690192,0.4035016836243313,20,manhattan,39,,COMPLETE
169,0.801857626395885,2026-08-31 17:42:04.922867,2026-08-31 17:42:05.056035,0 days 00:00:00.133168,0.46440258418236813,10,euclidean,51,,COMPLETE
170,0.8511893945451154,2026-08-31 17:42:05.148056,2026-08-31 17:42:05.837233,0 days 00:00:00.689177,0.1369858511830568,10,manhattan,36,,COMPLETE
171,0.8515261756446693,2026-08-31 17:42:05.927254,2026-08-31 17:42:06.600333,0 days 00:00:00.673079,0.3568408709188047,10,manhattan,38,,COMPLETE
172,0.8465525972122279,2026-08-31 17:42:06.689866,2026-08-31 17:42:07.378711,0 days 00:00:00.688845,0.36184335375649124,10,manhattan,40,,COMPLETE
173,0.8482534629092557,2026-08-31 17:42:07.467959,2026-08-31 17:42:08.132651,0 days 00:00:00.664692,0.3789570297958329,10,manhattan,34,,COMPLETE
174,0.8372523508047615,2026-08-31 17:42:08.225815,2026-08-31 17:42:08.916952,0 days 00:00:00.691137,0.3616563287296635,10,manhattan,44,,COMPLETE
175,0.8510488671798339,2026-08-31 17:42:09.006698,2026-08-31 17:42:09.681444,0 days 00:00:00.674746,0.3912521621831006,10,manhattan,37,,COMPLETE
176,0.8437323583641646,2026-08-31 17:42:09.769774,2026-08-31 17:42:10.457222,0 days 00:00:00.687448,0.3208637849387256,10,manhattan,41,,COMPLETE
177,0.8311318388974902,2026-08-31 17:42:10.546293,2026-08-31 17:42:11.234899,0 days 00:00:00.688606,0.4114877744651812,10,manhattan,46,,COMPLETE
178,0.8515261756446693,2026-08-31 17:42:11.330369,2026-08-31 17:42:12.028785,0 days 00:00:00.698416,0.37153448187408106,10,manhattan,38,,COMPLETE
179,0.8506951258810218,2026-08-31 17:42:12.124847,2026-08-31 17:42:12.247311,0 days 00:00:00.122464,0.34153328878602995,10,minkowski,35,2.0,COMPLETE
180,0.8477301196178625,2026-08-31 17:42:12.337331,2026-08-31 17:42:13.020591,0 days 00:00:00.683260,0.43262985395050996,10,manhattan,33,,COMPLETE
181,0.8515261756446693,2026-08-31 17:42:13.108307,2026-08-31 17:42:13.784723,0 days 00:00:00.676416,0.37508359216543696,10,manhattan,38,,COMPLETE
182,0.8465525972122279,2026-08-31 17:42:13.871009,2026-08-31 17:42:14.564673,0 days 00:00:00.693664,0.36639388489420166,10,manhattan,40,,COMPLETE
183,0.7776121129743101,2026-08-31 17:42:14.645692,2026-08-31 17:42:15.302608,0 days 00:00:00.656916,0.3957720396354085,10,manhattan,12,,COMPLETE
184,0.8510488671798339,2026-08-31 17:42:15.391098,2026-08-31 17:42:16.077235,0 days 00:00:00.686137,0.34688181631049453,10,manhattan,37,,COMPLETE
185,0.8413312787263374,2026-08-31 17:42:16.160789,2026-08-31 17:42:16.846289,0 days 00:00:00.685500,0.38615842114005744,10,manhattan,42,,COMPLETE
186,0.732080035180299,2026-08-31 17:42:16.932309,2026-08-31 17:42:17.595600,0 days 00:00:00.663291,0.3647404196652485,10,manhattan,7,,COMPLETE
187,0.8510924791207832,2026-08-31 17:42:17.683621,2026-08-31 17:42:18.369247,0 days 00:00:00.685626,0.3300222757006642,60,manhattan,35,,COMPLETE
188,0.850873207973232,2026-08-31 17:42:18.452690,2026-08-31 17:42:19.127862,0 days 00:00:00.675172,0.3738505642149163,10,manhattan,39,,COMPLETE
189,0.8460504541699072,2026-08-31 17:42:19.214883,2026-08-31 17:42:19.884973,0 days 00:00:00.670090,0.3544922134164457,10,manhattan,32,,COMPLETE
190,0.8413312787263374,2026-08-31 17:42:19.971899,2026-08-31 17:42:20.651547,0 days 00:00:00.679648,0.45752814053618585,10,manhattan,42,,COMPLETE
191,0.8515261756446693,2026-08-31 17:42:20.738634,2026-08-31 17:42:21.440624,0 days 00:00:00.701990,0.3681489205991732,10,manhattan,38,,COMPLETE
192,0.8510488671798339,2026-08-31 17:42:21.528930,2026-08-31 17:42:22.222727,0 days 00:00:00.693797,0.15212223810856879,10,manhattan,37,,COMPLETE
193,0.850873207973232,2026-08-31 17:42:22.304832,2026-08-31 17:42:22.985143,0 days 00:00:00.680311,0.3836240472258331,10,manhattan,39,,COMPLETE
194,0.8510924791207832,2026-08-31 17:42:23.070163,2026-08-31 17:42:23.754342,0 days 00:00:00.684179,0.3646529345259014,10,manhattan,35,,COMPLETE
195,0.8372523508047615,2026-08-31 17:42:23.843889,2026-08-31 17:42:24.533439,0 days 00:00:00.689550,0.4025559308408121,10,manhattan,44,,COMPLETE
196,0.8465525972122279,2026-08-31 17:42:24.624144,2026-08-31 17:42:25.316614,0 days 00:00:00.692470,0.3497585512618029,10,manhattan,40,,COMPLETE
197,0.8511893945451154,2026-08-31 17:42:25.406369,2026-08-31 17:42:26.091113,0 days 00:00:00.684744,0.37697329661501977,10,manhattan,36,,COMPLETE
198,0.8482534629092557,2026-08-31 17:42:26.181462,2026-08-31 17:42:26.867436,0 days 00:00:00.685974,0.4468386642638852,10,manhattan,34,,COMPLETE
199,0.8413312787263374,2026-08-31 17:42:26.954629,2026-08-31 17:42:27.633020,0 days 00:00:00.678391,0.41555103054800563,10,manhattan,42,,COMPLETE
