number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
156,0.8873950557188122,2026-08-03 02:20:30.908737,2026-08-03 02:20:32.286683,0 days 00:00:01.377946,0.2560078663574884,10,manhattan,14,,COMPLETE
157,0.884985872712511,2026-08-03 02:20:32.355843,2026-08-03 02:20:33.741235,0 days 00:00:01.385392,0.21177902851864155,20,manhattan,20,,COMPLETE
158,0.8882996781169845,2026-08-03 02:20:33.804046,2026-08-03 02:20:35.174509,0 days 00:00:01.370463,0.2853215681281539,10,manhattan,17,,COMPLETE
159,0.8878732998757013,2026-08-03 02:20:35.257424,2026-08-03 02:20:36.620894,0 days 00:00:01.363470,0.32654431591831007,20,manhattan,15,,COMPLETE
160,0.8882770008118924,2026-08-03 02:20:36.683491,2026-08-03 02:20:38.070475,0 days 00:00:01.386984,0.24150655106126379,10,manhattan,18,,COMPLETE
161,0.8873984236354101,2026-08-03 02:20:38.133312,2026-08-03 02:20:39.504145,0 days 00:00:01.370833,0.26980050086818586,20,manhattan,16,,COMPLETE
162,0.8882996781169845,2026-08-03 02:20:39.582685,2026-08-03 02:20:40.952135,0 days 00:00:01.369450,0.43915075118138647,20,manhattan,17,,COMPLETE
163,0.884985872712511,2026-08-03 02:20:41.014601,2026-08-03 02:20:42.407607,0 days 00:00:01.393006,0.29473648726710233,20,manhattan,20,,COMPLETE
164,0.8875903948814852,2026-08-03 02:20:42.470317,2026-08-03 02:20:43.856604,0 days 00:00:01.386287,0.26521419517588535,20,manhattan,19,,COMPLETE
165,0.8873984236354101,2026-08-03 02:20:43.919164,2026-08-03 02:20:45.301074,0 days 00:00:01.381910,0.25279140916680315,20,manhattan,16,,COMPLETE
166,0.8882996781169845,2026-08-03 02:20:45.363631,2026-08-03 02:20:46.738816,0 days 00:00:01.375185,0.27509092593359,10,manhattan,17,,COMPLETE
167,0.8878732998757013,2026-08-03 02:20:46.819975,2026-08-03 02:20:48.186824,0 days 00:00:01.366849,0.28413591529406623,20,manhattan,15,,COMPLETE
168,0.8699977457411572,2026-08-03 02:20:48.265145,2026-08-03 02:20:48.377668,0 days 00:00:00.112523,0.2491115734416382,10,euclidean,18,,COMPLETE
169,0.8873950557188122,2026-08-03 02:20:48.454580,2026-08-03 02:20:49.824508,0 days 00:00:01.369928,0.31172113500348625,20,manhattan,14,,COMPLETE
170,0.8846012566370409,2026-08-03 02:20:49.887075,2026-08-03 02:20:51.273714,0 days 00:00:01.386639,0.2942830827969707,30,minkowski,21,1.0,COMPLETE
171,0.8882996781169845,2026-08-03 02:20:51.336354,2026-08-03 02:20:52.707038,0 days 00:00:01.370684,0.3038083271585633,50,manhattan,17,,COMPLETE
172,0.8873984236354101,2026-08-03 02:20:52.785282,2026-08-03 02:20:54.159942,0 days 00:00:01.374660,0.2707275473248395,30,manhattan,16,,COMPLETE
173,0.8882770008118924,2026-08-03 02:20:54.234748,2026-08-03 02:20:55.610239,0 days 00:00:01.375491,0.2930167805532333,40,manhattan,18,,COMPLETE
174,0.8875903948814852,2026-08-03 02:20:55.683267,2026-08-03 02:20:57.059572,0 days 00:00:01.376305,0.3015522241985684,30,manhattan,19,,COMPLETE
175,0.8882996781169845,2026-08-03 02:20:57.134817,2026-08-03 02:20:58.508947,0 days 00:00:01.374130,0.31797745459500754,30,manhattan,17,,COMPLETE
176,0.8701580585712129,2026-08-03 02:20:58.571494,2026-08-03 02:21:00.006342,0 days 00:00:01.434848,0.25801989047874513,10,manhattan,61,,COMPLETE
177,0.8878732998757013,2026-08-03 02:21:00.062688,2026-08-03 02:21:01.462276,0 days 00:00:01.399588,0.15169542784402384,10,manhattan,15,,COMPLETE
178,0.8882996781169845,2026-08-03 02:21:01.524884,2026-08-03 02:21:02.915753,0 days 00:00:01.390869,0.23316278694004589,40,manhattan,17,,COMPLETE
179,0.8882770008118924,2026-08-03 02:21:02.990487,2026-08-03 02:21:04.373744,0 days 00:00:01.383257,0.2806800543515653,10,manhattan,18,,COMPLETE
180,0.8878732998757013,2026-08-03 02:21:04.436291,2026-08-03 02:21:05.797852,0 days 00:00:01.361561,0.26914463339126105,20,manhattan,15,,COMPLETE
181,0.8882996781169845,2026-08-03 02:21:05.878452,2026-08-03 02:21:07.253096,0 days 00:00:01.374644,0.27471568409707786,10,manhattan,17,,COMPLETE
182,0.8873984236354101,2026-08-03 02:21:07.315667,2026-08-03 02:21:08.688193,0 days 00:00:01.372526,0.26270695097813357,10,manhattan,16,,COMPLETE
183,0.8875903948814852,2026-08-03 02:21:08.766499,2026-08-03 02:21:10.138143,0 days 00:00:01.371644,0.24431600858760735,10,manhattan,19,,COMPLETE
184,0.8882996781169845,2026-08-03 02:21:10.216332,2026-08-03 02:21:11.591668,0 days 00:00:01.375336,0.27915019179093015,10,manhattan,17,,COMPLETE
185,0.884985872712511,2026-08-03 02:21:11.664524,2026-08-03 02:21:13.033962,0 days 00:00:01.369438,0.2911600651093253,10,manhattan,20,,COMPLETE
186,0.8873984236354101,2026-08-03 02:21:13.112236,2026-08-03 02:21:14.484225,0 days 00:00:01.371989,0.3005604561261412,20,manhattan,16,,COMPLETE
187,0.8882770008118924,2026-08-03 02:21:14.560930,2026-08-03 02:21:15.936926,0 days 00:00:01.375996,0.24933073906467965,10,manhattan,18,,COMPLETE
188,0.8878732998757013,2026-08-03 02:21:16.002038,2026-08-03 02:21:17.389250,0 days 00:00:01.387212,0.26852972037875333,10,manhattan,15,,COMPLETE
189,0.8875903948814852,2026-08-03 02:21:17.458423,2026-08-03 02:21:18.834211,0 days 00:00:01.375788,0.2853523883002744,20,manhattan,19,,COMPLETE
190,0.8873950557188122,2026-08-03 02:21:18.903286,2026-08-03 02:21:20.267775,0 days 00:00:01.364489,0.2587023001231884,10,manhattan,14,,COMPLETE
191,0.8882996781169845,2026-08-03 02:21:20.350233,2026-08-03 02:21:21.714959,0 days 00:00:01.364726,0.3476815684378831,10,manhattan,17,,COMPLETE
192,0.8882996781169845,2026-08-03 02:21:21.789899,2026-08-03 02:21:23.171398,0 days 00:00:01.381499,0.3222580202443638,10,manhattan,17,,COMPLETE
193,0.8873984236354101,2026-08-03 02:21:23.244747,2026-08-03 02:21:24.614743,0 days 00:00:01.369996,0.33208997696584286,10,manhattan,16,,COMPLETE
194,0.8882770008118924,2026-08-03 02:21:24.677622,2026-08-03 02:21:26.064469,0 days 00:00:01.386847,0.31732311256586565,10,manhattan,18,,COMPLETE
195,0.8873984236354101,2026-08-03 02:21:26.127005,2026-08-03 02:21:27.502843,0 days 00:00:01.375838,0.22538842159236333,10,manhattan,16,,COMPLETE
196,0.8882770008118924,2026-08-03 02:21:27.588649,2026-08-03 02:21:28.959822,0 days 00:00:01.371173,0.30727538199738297,20,manhattan,18,,COMPLETE
197,0.884985872712511,2026-08-03 02:21:29.038043,2026-08-03 02:21:30.409690,0 days 00:00:01.371647,0.27679521938254154,10,manhattan,20,,COMPLETE
198,0.8873984236354101,2026-08-03 02:21:30.487974,2026-08-03 02:21:31.866612,0 days 00:00:01.378638,0.29022570016345933,20,manhattan,16,,COMPLETE
199,0.8882996781169845,2026-08-03 02:21:31.927127,2026-08-03 02:21:33.304950,0 days 00:00:01.377823,0.2412811941036715,10,manhattan,17,,COMPLETE
